timestamp,frame,fps,ear_left,ear_right,ear_avg,mar,ml_eye_closed_conf,ml_mouth_yawn_conf,fused_score,eye_closed_fused,closure_duration_s,yawn_duration_s,status
1773318948.7143,202,13.1,0.2513,0.2930,0.2722,0.0009,0.0342,0.6904,0.0000,0,0.0000,0.0000,NORMAL
1773318948.7323,203,49.7,0.2452,0.3108,0.2780,0.0006,0.0205,0.6561,0.0000,0,0.0000,0.0000,NORMAL
1773318948.7483,204,73.1,0.2447,0.3117,0.2782,0.0007,0.0204,0.7754,0.0000,0,0.0000,0.0000,NORMAL
1773318948.7643,205,59.4,0.2446,0.3047,0.2746,0.0005,0.0204,0.6561,0.0000,0,0.0000,0.0000,NORMAL
1773318948.8411,206,13.1,0.1712,0.2442,0.2077,0.0023,0.0858,0.7777,0.4500,0,0.0000,0.0000,NORMAL
1773318948.8591,207,56.8,0.1609,0.2488,0.2048,0.0034,0.0858,0.8067,0.4500,0,0.0000,0.0000,NORMAL
1773318948.8741,208,64.3,0.1596,0.2507,0.2052,0.0036,0.0858,0.8067,0.4500,0,0.0000,0.0000,NORMAL
1773318948.8911,209,59.1,0.1613,0.2504,0.2058,0.0036,0.0858,0.8067,0.4500,0,0.0000,0.0000,NORMAL
1773318948.9859,210,10.6,0.2332,0.2677,0.2504,0.0039,0.0304,0.8321,0.0000,0,0.0000,0.0000,NORMAL
1773318949.0009,211,65.6,0.2241,0.2777,0.2509,0.0025,0.0277,0.8709,0.0000,0,0.0000,0.0000,NORMAL
1773318949.0165,212,65.2,0.2250,0.2770,0.2510,0.0019,0.0277,0.8709,0.0000,0,0.0000,0.0000,NORMAL
1773318949.0325,213,64.2,0.2264,0.2790,0.2527,0.0023,0.0277,0.8709,0.0000,0,0.0000,0.0000,NORMAL
1773318949.1129,214,12.4,0.2461,0.2793,0.2627,0.0029,0.0133,0.8280,0.0000,0,0.0000,0.0000,NORMAL
1773318949.1280,215,66.1,0.2494,0.2876,0.2685,0.0031,0.0183,0.7781,0.0000,0,0.0000,0.0000,NORMAL
1773318949.1440,216,60.3,0.2472,0.2955,0.2713,0.0028,0.0183,0.7603,0.0000,0,0.0000,0.0000,NORMAL
1773318949.1600,217,61.7,0.2499,0.2948,0.2724,0.0031,0.0183,0.7603,0.0000,0,0.0000,0.0000,NORMAL
1773318949.2408,218,12.4,0.2538,0.2772,0.2655,0.0022,0.0096,0.8996,0.0000,0,0.0000,0.0000,NORMAL
1773318949.2548,219,73.0,0.2604,0.2819,0.2711,0.0025,0.0097,0.8562,0.0000,0,0.0000,0.0000,NORMAL
1773318949.2708,220,61.5,0.2631,0.2818,0.2725,0.0022,0.0097,0.8562,0.0000,0,0.0000,0.0000,NORMAL
1773318949.2869,221,61.2,0.2628,0.2810,0.2719,0.0024,0.0097,0.8562,0.0000,0,0.0000,0.0000,NORMAL
1773318949.3846,222,10.3,0.2637,0.2783,0.2710,0.0030,0.0167,0.8140,0.0000,0,0.0000,0.0000,NORMAL
1773318949.3986,223,72.2,0.2605,0.2707,0.2656,0.0017,0.0167,0.8459,0.0000,0,0.0000,0.0000,NORMAL
1773318949.4151,224,61.4,0.2600,0.2713,0.2657,0.0024,0.0167,0.8459,0.0000,0,0.0000,0.0000,NORMAL
1773318949.4301,225,67.3,0.2591,0.2693,0.2642,0.0025,0.0167,0.8459,0.0000,0,0.0000,0.0000,NORMAL
1773318949.5127,226,12.1,0.2363,0.2739,0.2551,0.0034,0.0221,0.8414,0.0000,0,0.0000,0.0000,NORMAL
1773318949.5233,227,89.7,0.2393,0.2721,0.2557,0.0027,0.0221,0.8118,0.0000,0,0.0000,0.0000,NORMAL
1773318949.5393,228,65.3,0.2439,0.2735,0.2587,0.0048,0.0193,0.8048,0.0000,0,0.0000,0.0000,NORMAL
1773318949.5553,229,61.5,0.2422,0.2733,0.2577,0.0048,0.0193,0.8110,0.0000,0,0.0000,0.0000,NORMAL
1773318949.6434,230,11.3,0.2345,0.2556,0.2451,0.0022,0.0279,0.7867,0.0000,0,0.0000,0.0000,NORMAL
1773318949.6644,231,47.3,0.2600,0.2512,0.2556,0.0039,0.0289,0.8090,0.0000,0,0.0000,0.0000,NORMAL
1773318949.6804,232,61.9,0.2633,0.2472,0.2552,0.0033,0.0289,0.8037,0.0000,0,0.0000,0.0000,NORMAL
1773318949.6964,233,64.0,0.2591,0.2483,0.2537,0.0032,0.0289,0.8090,0.0000,0,0.0000,0.0000,NORMAL
1773318949.7849,234,11.3,0.2486,0.2767,0.2627,0.0055,0.0328,0.7346,0.0000,0,0.0000,0.0000,NORMAL
1773318949.8069,235,45.6,0.2434,0.2768,0.2601,0.0061,0.0246,0.7312,0.0000,0,0.0000,0.0000,NORMAL
1773318949.8225,236,63.7,0.2422,0.2819,0.2620,0.0055,0.0181,0.6744,0.0000,0,0.0000,0.0000,NORMAL
1773318949.8385,237,61.9,0.2392,0.2783,0.2588,0.0054,0.0330,0.6744,0.0000,0,0.0000,0.0000,NORMAL
1773318949.9125,238,13.5,0.2484,0.2815,0.2650,0.0003,0.0335,0.7590,0.0000,0,0.0000,0.0000,NORMAL
1773318949.9327,239,49.9,0.2506,0.2707,0.2607,0.0015,0.0335,0.7088,0.0000,0,0.0000,0.0000,NORMAL
1773318949.9488,240,63.4,0.2478,0.2698,0.2588,0.0025,0.0316,0.6838,0.0000,0,0.0000,0.0000,NORMAL
1773318949.9577,241,100.1,0.2454,0.2700,0.2577,0.0033,0.0245,0.6838,0.0000,0,0.0000,0.0000,NORMAL
1773318950.0561,242,10.2,0.2407,0.2688,0.2547,0.0017,0.0482,0.7389,0.0000,0,0.0000,0.0000,NORMAL
1773318950.0743,243,57.2,0.2344,0.2684,0.2514,0.0046,0.0508,0.8036,0.0000,0,0.0000,0.0000,NORMAL
1773318950.0853,244,79.1,0.2347,0.2658,0.2503,0.0046,0.0489,0.8036,0.0000,0,0.0000,0.0000,NORMAL
1773318950.1055,245,52.8,0.2358,0.2633,0.2495,0.0039,0.0489,0.7978,0.0000,0,0.0000,0.0000,NORMAL
1773318950.1847,246,12.7,0.2545,0.2855,0.2700,0.0041,0.0650,0.8270,0.0000,0,0.0000,0.0000,NORMAL
1773318950.1994,247,67.5,0.2640,0.2853,0.2747,0.0033,0.0502,0.8545,0.0000,0,0.0000,0.0000,NORMAL
1773318950.2150,248,62.7,0.2599,0.2799,0.2699,0.0018,0.0622,0.9076,0.0000,0,0.0000,0.0000,NORMAL
1773318950.2306,249,61.7,0.2594,0.2812,0.2703,0.0026,0.0622,0.8674,0.0000,0,0.0000,0.0000,NORMAL
1773318950.3128,250,12.3,0.2438,0.2658,0.2548,0.0014,0.0168,0.8857,0.0000,0,0.0000,0.0000,NORMAL
1773318950.3244,251,89.5,0.2445,0.2611,0.2528,0.0057,0.0398,0.8212,0.0000,0,0.0000,0.0000,NORMAL
1773318950.3404,252,62.7,0.2445,0.2556,0.2500,0.0045,0.0397,0.8212,0.0000,0,0.0000,0.0000,NORMAL
1773318950.3564,253,61.9,0.2462,0.2574,0.2518,0.0041,0.0397,0.7799,0.0000,0,0.0000,0.0000,NORMAL
1773318950.4584,254,9.8,0.2479,0.2487,0.2483,0.0016,0.0139,0.9033,0.0000,0,0.0000,0.0000,NORMAL
1773318950.4814,255,43.7,0.2544,0.2656,0.2600,0.0056,0.0143,0.9187,0.0000,0,0.0000,0.0000,NORMAL
1773318950.4974,256,63.8,0.2567,0.2649,0.2608,0.0060,0.0143,0.9187,0.0000,0,0.0000,0.0000,NORMAL
1773318950.5134,257,60.4,0.2563,0.2656,0.2610,0.0064,0.0143,0.9187,0.0000,0,0.0000,0.0000,NORMAL
1773318950.5841,258,14.3,0.2641,0.2537,0.2589,0.0024,0.0172,0.8972,0.0000,0,0.0000,0.0000,NORMAL
1773318950.6071,259,42.5,0.2570,0.2609,0.2590,0.0024,0.0141,0.9364,0.0000,0,0.0000,0.0000,NORMAL
1773318950.6226,260,65.3,0.2562,0.2618,0.2590,0.0022,0.0141,0.9165,0.0000,0,0.0000,0.0000,NORMAL
1773318950.6386,261,62.6,0.2589,0.2600,0.2595,0.0024,0.0159,0.9165,0.0000,0,0.0000,0.0000,NORMAL
1773318950.7128,262,13.5,0.2588,0.2565,0.2577,0.0009,0.0365,0.8188,0.0000,0,0.0000,0.0000,NORMAL
1773318950.7353,263,44.3,0.2562,0.2547,0.2554,0.0033,0.0265,0.8981,0.0000,0,0.0000,0.0000,NORMAL
1773318950.7513,264,62.5,0.2598,0.2591,0.2595,0.0035,0.0265,0.9003,0.0000,0,0.0000,0.0000,NORMAL
1773318950.7673,265,63.5,0.2645,0.2557,0.2601,0.0029,0.0265,0.9150,0.0000,0,0.0000,0.0000,NORMAL
1773318950.8574,266,11.1,0.2595,0.2699,0.2647,0.0070,0.0593,0.8514,0.0000,0,0.0000,0.0000,NORMAL
1773318950.8744,267,59.1,0.2628,0.2644,0.2636,0.0087,0.0173,0.8176,0.0000,0,0.0000,0.0000,NORMAL
1773318950.8904,268,61.9,0.2606,0.2628,0.2617,0.0095,0.0173,0.8176,0.0000,0,0.0000,0.0000,NORMAL
1773318950.9065,269,63.7,0.2621,0.2634,0.2628,0.0091,0.0173,0.8176,0.0000,0,0.0000,0.0000,NORMAL
1773318950.9842,270,12.6,0.2560,0.2697,0.2628,0.0025,0.0656,0.8224,0.0000,0,0.0000,0.0000,NORMAL
1773318951.0012,271,60.1,0.2549,0.2592,0.2570,0.0037,0.0656,0.9012,0.0000,0,0.0000,0.0000,NORMAL
1773318951.0177,272,63.0,0.2557,0.2599,0.2578,0.0040,0.0656,0.9072,0.0000,0,0.0000,0.0000,NORMAL
1773318951.0327,273,68.2,0.2547,0.2602,0.2574,0.0038,0.0656,0.9072,0.0000,0,0.0000,0.0000,NORMAL
1773318951.1126,274,12.6,0.2530,0.2812,0.2671,0.0031,0.0265,0.7841,0.0000,0,0.0000,0.0000,NORMAL
1773318951.1251,275,80.3,0.2510,0.2885,0.2698,0.0024,0.0262,0.8604,0.0000,0,0.0000,0.0000,NORMAL
1773318951.1411,276,62.0,0.2501,0.2913,0.2707,0.0029,0.0314,0.8883,0.0000,0,0.0000,0.0000,NORMAL
1773318951.1571,277,62.5,0.2524,0.2905,0.2714,0.0028,0.0288,0.8883,0.0000,0,0.0000,0.0000,NORMAL
1773318951.2563,278,10.1,0.2578,0.2775,0.2677,0.0009,0.0371,0.8677,0.0000,0,0.0000,0.0000,NORMAL
1773318951.2683,279,81.0,0.2630,0.2724,0.2677,0.0020,0.0371,0.7769,0.0000,0,0.0000,0.0000,NORMAL
1773318951.2843,280,62.9,0.2605,0.2711,0.2658,0.0013,0.0371,0.7769,0.0000,0,0.0000,0.0000,NORMAL
1773318951.3003,281,62.0,0.2597,0.2689,0.2643,0.0010,0.0371,0.7769,0.0000,0,0.0000,0.0000,NORMAL
1773318951.3847,282,11.9,0.2509,0.2767,0.2638,0.0014,0.0290,0.8473,0.0000,0,0.0000,0.0000,NORMAL
1773318951.4098,283,39.7,0.2528,0.2693,0.2610,0.0038,0.0256,0.8862,0.0000,0,0.0000,0.0000,NORMAL
1773318951.4253,284,62.2,0.2529,0.2693,0.2611,0.0040,0.0256,0.8862,0.0000,0,0.0000,0.0000,NORMAL
1773318951.4413,285,64.6,0.2530,0.2690,0.2610,0.0044,0.0256,0.8862,0.0000,0,0.0000,0.0000,NORMAL
1773318951.5126,286,13.9,0.2162,0.2383,0.2273,0.0027,0.2131,0.8717,0.0000,0,0.0000,0.0000,NORMAL
1773318951.5362,287,43.3,0.1998,0.2348,0.2173,0.0011,0.1994,0.9177,0.0000,0,0.0000,0.0000,NORMAL
1773318951.5522,288,60.1,0.2125,0.2426,0.2275,0.0027,0.1994,0.8852,0.0000,0,0.0000,0.0000,NORMAL
1773318951.5682,289,64.3,0.2038,0.2393,0.2216,0.0013,0.1994,0.8852,0.0000,0,0.0000,0.0000,NORMAL
1773318951.6571,290,11.2,0.2122,0.2119,0.2120,0.0040,0.0822,0.8826,0.0000,0,0.0000,0.0000,NORMAL
1773318951.6791,291,45.0,0.2142,0.2064,0.2103,0.0028,0.0654,0.9050,0.0000,0,0.0000,0.0000,NORMAL
1773318951.6951,292,65.2,0.2092,0.2103,0.2098,0.0030,0.0813,0.8875,0.4500,0,0.0000,0.0000,NORMAL
1773318951.7111,293,59.0,0.2119,0.2084,0.2102,0.0032,0.0813,0.8875,0.0000,0,0.0000,0.0000,NORMAL
1773318951.7838,294,13.9,0.2489,0.2503,0.2496,0.0012,0.0350,0.8476,0.0000,0,0.0000,0.0000,NORMAL
1773318951.8059,295,45.0,0.2476,0.2656,0.2566,0.0020,0.0419,0.8498,0.0000,0,0.0000,0.0000,NORMAL
1773318951.8214,296,63.4,0.2495,0.2664,0.2580,0.0022,0.0419,0.8498,0.0000,0,0.0000,0.0000,NORMAL
1773318951.8374,297,63.9,0.2504,0.2644,0.2574,0.0024,0.0281,0.8498,0.0000,0,0.0000,0.0000,NORMAL
1773318951.9127,298,13.0,0.2425,0.2671,0.2548,0.0012,0.0493,0.8560,0.0000,0,0.0000,0.0000,NORMAL
1773318951.9323,299,53.7,0.2381,0.2683,0.2532,0.0010,0.0522,0.8711,0.0000,0,0.0000,0.0000,NORMAL
1773318951.9482,300,65.9,0.2362,0.2693,0.2528,0.0014,0.0522,0.8711,0.0000,0,0.0000,0.0000,NORMAL
1773318951.9633,301,66.6,0.2357,0.2702,0.2529,0.0013,0.0522,0.8711,0.0000,0,0.0000,0.0000,NORMAL
1773318952.0571,302,10.6,0.2447,0.2568,0.2508,0.0045,0.0412,0.7386,0.0000,0,0.0000,0.0000,NORMAL
1773318952.0733,303,60.1,0.2496,0.2634,0.2565,0.0045,0.0359,0.6541,0.0000,0,0.0000,0.0000,NORMAL
1773318952.0893,304,65.6,0.2446,0.2624,0.2535,0.0070,0.0563,0.7802,0.0000,0,0.0000,0.0000,NORMAL
1773318952.1053,305,61.7,0.2475,0.2620,0.2548,0.0053,0.0359,0.6541,0.0000,0,0.0000,0.0000,NORMAL
1773318952.1849,306,12.6,0.2386,0.2461,0.2423,0.0021,0.0520,0.8396,0.0000,0,0.0000,0.0000,NORMAL
1773318952.1981,307,75.8,0.2514,0.2492,0.2503,0.0023,0.0205,0.8343,0.0000,0,0.0000,0.0000,NORMAL
1773318952.2139,308,63.3,0.2396,0.2485,0.2441,0.0025,0.0448,0.8117,0.0000,0,0.0000,0.0000,NORMAL
1773318952.2294,309,64.9,0.2381,0.2454,0.2417,0.0018,0.0475,0.8209,0.0000,0,0.0000,0.0000,NORMAL
1773318952.3135,310,11.9,0.2394,0.2374,0.2384,0.0021,0.0586,0.8655,0.0000,0,0.0000,0.0000,NORMAL
1773318952.3235,311,91.6,0.2321,0.2384,0.2353,0.0013,0.0654,0.8208,0.0000,0,0.0000,0.0000,NORMAL
1773318952.3395,312,66.0,0.2346,0.2406,0.2376,0.0015,0.0586,0.8208,0.0000,0,0.0000,0.0000,NORMAL
1773318952.3555,313,61.4,0.2333,0.2404,0.2369,0.0013,0.0586,0.8208,0.0000,0,0.0000,0.0000,NORMAL
1773318952.4569,314,9.9,0.2284,0.2403,0.2344,0.0018,0.0437,0.7981,0.0000,0,0.0000,0.0000,NORMAL
1773318952.4819,315,39.0,0.2257,0.2391,0.2324,0.0024,0.0437,0.7882,0.0000,0,0.0000,0.0000,NORMAL
1773318952.4979,316,65.5,0.2254,0.2396,0.2325,0.0021,0.0437,0.7882,0.0000,0,0.0000,0.0000,NORMAL
1773318952.5139,317,59.9,0.2233,0.2386,0.2310,0.0022,0.0437,0.7882,0.0000,0,0.0000,0.0000,NORMAL
1773318952.5852,318,14.2,0.2322,0.2350,0.2336,0.0030,0.0531,0.8352,0.0000,0,0.0000,0.0000,NORMAL
1773318952.5942,319,100.8,0.2303,0.2332,0.2317,0.0026,0.0409,0.8352,0.0000,0,0.0000,0.0000,NORMAL
1773318952.6092,320,69.3,0.2300,0.2338,0.2319,0.0030,0.0531,0.8352,0.0000,0,0.0000,0.0000,NORMAL
1773318952.6247,321,64.9,0.2308,0.2341,0.2324,0.0027,0.0531,0.8352,0.0000,0,0.0000,0.0000,NORMAL
1773318952.7128,322,11.3,0.2325,0.2446,0.2386,0.0061,0.0636,0.8160,0.0000,0,0.0000,0.0000,NORMAL
1773318952.7353,323,45.9,0.2329,0.2409,0.2369,0.0045,0.0372,0.8092,0.0000,0,0.0000,0.0000,NORMAL
1773318952.7513,324,62.8,0.2326,0.2416,0.2371,0.0048,0.0373,0.8092,0.0000,0,0.0000,0.0000,NORMAL
1773318952.7673,325,62.5,0.2338,0.2422,0.2380,0.0052,0.0372,0.8160,0.0000,0,0.0000,0.0000,NORMAL
1773318952.8570,326,11.0,0.2265,0.2462,0.2363,0.0035,0.0358,0.8106,0.0000,0,0.0000,0.0000,NORMAL
1773318952.8760,327,54.6,0.2254,0.2493,0.2374,0.0032,0.0358,0.7890,0.0000,0,0.0000,0.0000,NORMAL
1773318952.8920,328,62.2,0.2255,0.2481,0.2368,0.0018,0.0358,0.7890,0.0000,0,0.0000,0.0000,NORMAL
1773318952.9080,329,62.7,0.2252,0.2478,0.2365,0.0018,0.0358,0.7890,0.0000,0,0.0000,0.0000,NORMAL
1773318952.9869,330,12.6,0.2300,0.2590,0.2445,0.0053,0.0349,0.6737,0.0000,0,0.0000,0.0000,NORMAL
1773318953.0019,331,68.4,0.2287,0.2509,0.2398,0.0050,0.0701,0.6842,0.0000,0,0.0000,0.0000,NORMAL
1773318953.0180,332,62.8,0.2296,0.2565,0.2430,0.0049,0.0581,0.6842,0.0000,0,0.0000,0.0000,NORMAL
1773318953.0335,333,63.4,0.2295,0.2534,0.2415,0.0049,0.0515,0.6842,0.0000,0,0.0000,0.0000,NORMAL
1773318953.1128,334,12.6,0.2495,0.2513,0.2504,0.0069,0.0287,0.8586,0.0000,0,0.0000,0.0000,NORMAL
1773318953.1279,335,66.6,0.2448,0.2504,0.2476,0.0083,0.0779,0.8586,0.0000,0,0.0000,0.0000,NORMAL
1773318953.1439,336,61.8,0.2449,0.2498,0.2474,0.0087,0.0463,0.8586,0.0000,0,0.0000,0.0000,NORMAL
1773318953.1599,337,63.1,0.2434,0.2434,0.2434,0.0092,0.0302,0.8372,0.0000,0,0.0000,0.0000,NORMAL
1773318953.2581,338,10.1,0.2444,0.2635,0.2540,0.0346,0.0342,0.7844,0.0000,0,0.0000,0.0000,NORMAL
1773318953.2701,339,85.1,0.2455,0.2724,0.2590,0.0358,0.0376,0.7844,0.0000,0,0.0000,0.0000,NORMAL
1773318953.2861,340,63.0,0.2495,0.2775,0.2635,0.0434,0.0574,0.7844,0.0000,0,0.0000,0.0000,NORMAL
1773318953.3021,341,61.0,0.2482,0.2733,0.2607,0.0417,0.0328,0.8078,0.0000,0,0.0000,0.0000,NORMAL
1773318953.3854,342,12.1,0.2471,0.2536,0.2503,0.0658,0.0362,0.8514,0.0000,0,0.0000,0.0000,NORMAL
1773318953.3965,343,87.2,0.2433,0.2453,0.2443,0.0757,0.0316,0.8514,0.0000,0,0.0000,0.0000,NORMAL
1773318953.4124,344,64.1,0.2441,0.2512,0.2477,0.0782,0.0316,0.7984,0.0000,0,0.0000,0.0000,NORMAL
1773318953.4280,345,63.1,0.2439,0.2473,0.2456,0.0692,0.0316,0.8514,0.0000,0,0.0000,0.0000,NORMAL
1773318953.5128,346,11.7,0.2504,0.2573,0.2539,0.1283,0.0372,0.8221,0.0000,0,0.0000,0.0000,NORMAL
1773318953.5378,347,40.2,0.2546,0.2600,0.2573,0.1234,0.0372,0.8221,0.0000,0,0.0000,0.0000,NORMAL
1773318953.5538,348,63.3,0.2564,0.2581,0.2573,0.1338,0.0357,0.8686,0.0000,0,0.0000,0.0000,NORMAL
1773318953.5698,349,60.9,0.2564,0.2595,0.2579,0.1464,0.0357,0.8686,0.0000,0,0.0000,0.0000,NORMAL
1773318953.6570,350,11.6,0.2605,0.2733,0.2669,0.1830,0.0403,0.8751,0.0000,0,0.0000,0.0000,NORMAL
1773318953.6800,351,42.5,0.2649,0.2730,0.2690,0.1997,0.0389,0.8698,0.0000,0,0.0000,0.0000,NORMAL
1773318953.6960,352,63.1,0.2555,0.2695,0.2625,0.2083,0.0389,0.9085,0.0000,0,0.0000,0.0000,NORMAL
1773318953.7120,353,65.2,0.2576,0.2700,0.2638,0.2096,0.0389,0.8927,0.0000,0,0.0000,0.0000,NORMAL
1773318953.7859,354,13.3,0.2755,0.2842,0.2798,0.2858,0.0298,0.9147,0.0000,0,0.0000,0.0000,NORMAL
1773318953.8069,355,49.8,0.2547,0.2790,0.2668,0.2957,0.0317,0.9017,0.0000,0,0.0000,0.0000,NORMAL
1773318953.8223,356,64.0,0.2616,0.2792,0.2704,0.2896,0.0298,0.9017,0.0000,0,0.0000,0.0000,NORMAL
1773318953.8378,357,63.9,0.2595,0.2784,0.2689,0.2890,0.0317,0.9091,0.0000,0,0.0000,0.0000,NORMAL
1773318953.9282,358,11.1,0.2532,0.2893,0.2712,0.4667,0.0346,0.9269,0.0000,0,0.0000,0.0000,NORMAL
1773318953.9487,359,48.8,0.2446,0.2839,0.2643,0.4772,0.0336,0.9225,0.0000,0,0.0000,0.0000,NORMAL
1773318953.9637,360,66.9,0.2487,0.2859,0.2673,0.4800,0.0280,0.9225,0.0000,0,0.0000,0.0000,NORMAL
1773318953.9797,361,62.8,0.2530,0.2861,0.2695,0.4850,0.0280,0.9225,0.0000,0,0.0000,0.0000,NORMAL
1773318954.0568,362,12.9,0.2502,0.2913,0.2708,0.6512,0.0707,0.9497,0.0000,0,0.0000,0.0000,NORMAL
1773318954.0750,363,55.0,0.2447,0.2722,0.2584,0.6124,0.0353,0.9465,0.0000,0,0.0000,0.0000,NORMAL
1773318954.0910,364,63.0,0.2426,0.2643,0.2534,0.6241,0.0353,0.9633,0.0000,0,0.0000,0.0000,NORMAL
1773318954.1070,365,62.5,0.2429,0.2606,0.2518,0.6038,0.0666,0.9605,0.0000,0,0.0000,0.0000,NORMAL
1773318954.1848,366,12.9,0.2364,0.2592,0.2478,0.7746,0.0264,0.9582,0.0000,0,0.0000,0.0000,NORMAL
1773318954.2008,367,62.2,0.2363,0.2615,0.2489,0.7496,0.0264,0.9536,0.0000,0,0.0000,0.0160,NORMAL
1773318954.2156,368,68.5,0.2334,0.2586,0.2460,0.7553,0.0264,0.9455,0.0000,0,0.0000,0.0308,NORMAL
1773318954.2321,369,60.8,0.2321,0.2601,0.2461,0.7366,0.0248,0.9514,0.0000,0,0.0000,0.0473,NORMAL
1773318954.3309,370,10.1,0.2507,0.2675,0.2591,0.8060,0.0227,0.9425,0.0000,0,0.0000,0.1462,NORMAL
1773318954.3420,371,89.6,0.2511,0.2674,0.2593,0.7905,0.0211,0.9554,0.0000,0,0.0000,0.1572,NORMAL
1773318954.3570,372,63.8,0.2511,0.2660,0.2585,0.7933,0.0211,0.9554,0.0000,0,0.0000,0.1722,NORMAL
1773318954.3719,373,69.5,0.2510,0.2658,0.2584,0.7960,0.0211,0.9554,0.0000,0,0.0000,0.1872,NORMAL
1773318954.4558,374,12.0,0.2398,0.2592,0.2495,0.9025,0.0120,0.9574,0.0000,0,0.0000,0.2710,NORMAL
1773318954.4678,375,78.6,0.2417,0.2596,0.2507,0.8881,0.0120,0.9567,0.0000,0,0.0000,0.2830,NORMAL
1773318954.4838,376,62.5,0.2397,0.2623,0.2510,0.8879,0.0167,0.9578,0.0000,0,0.0000,0.2990,NORMAL
1773318954.4998,377,64.9,0.2412,0.2629,0.2521,0.8763,0.0167,0.9578,0.0000,0,0.0000,0.3150,NORMAL
1773318954.5856,378,11.6,0.2441,0.2550,0.2495,0.9077,0.0157,0.9433,0.0000,0,0.0000,0.4008,NORMAL
1773318954.6096,379,42.3,0.2454,0.2567,0.2511,0.9077,0.0157,0.9560,0.0000,0,0.0000,0.4248,NORMAL
1773318954.6246,380,66.5,0.2442,0.2567,0.2505,0.9141,0.0157,0.9560,0.0000,0,0.0000,0.4399,NORMAL
1773318954.6401,381,59.2,0.2455,0.2575,0.2515,0.9056,0.0157,0.9560,0.0000,0,0.0000,0.4554,NORMAL
1773318954.7292,382,11.4,0.2447,0.2552,0.2499,0.8226,0.0129,0.9618,0.0000,0,0.0000,0.5444,NORMAL
1773318954.7503,383,47.7,0.2433,0.2564,0.2499,0.8444,0.0135,0.9578,0.0000,0,0.0000,0.5655,NORMAL
1773318954.7663,384,62.5,0.2418,0.2584,0.2501,0.8313,0.0128,0.9618,0.0000,0,0.0000,0.5815,NORMAL
1773318954.7823,385,62.9,0.2431,0.2556,0.2494,0.8294,0.0128,0.9578,0.0000,0,0.0000,0.5975,NORMAL
1773318954.8568,386,13.4,0.2344,0.2222,0.2283,0.8475,0.0129,0.9618,0.0000,0,0.0000,0.6721,NORMAL
1773318954.8748,387,47.8,0.2344,0.2339,0.2342,0.8399,0.0121,0.9606,0.0000,0,0.0000,0.6900,NORMAL
1773318954.8908,388,72.3,0.2334,0.2254,0.2294,0.8449,0.0099,0.9618,0.0000,0,0.0000,0.7060,NORMAL
1773318954.9068,389,63.7,0.2356,0.2256,0.2306,0.8424,0.0385,0.9618,0.0000,0,0.0000,0.7220,NORMAL
1773318954.9848,390,12.8,0.2337,0.2469,0.2403,0.9140,0.0211,0.9619,0.0000,0,0.0000,0.8001,NORMAL
1773318955.0002,391,66.6,0.2375,0.2451,0.2413,0.9087,0.0211,0.9578,0.0000,0,0.0000,0.8154,NORMAL
1773318955.0162,392,64.3,0.2351,0.2434,0.2393,0.9062,0.0211,0.9578,0.0000,0,0.0000,0.8315,NORMAL
1773318955.0318,393,63.7,0.2346,0.2438,0.2392,0.9246,0.0211,0.9578,0.0000,0,0.0000,0.8470,NORMAL
1773318955.1296,394,10.2,0.2306,0.2200,0.2253,0.9263,0.0191,0.9442,0.0000,0,0.0000,0.9449,NORMAL
1773318955.1408,395,86.6,0.2297,0.2237,0.2267,0.9265,0.0227,0.9470,0.0000,0,0.0000,0.9560,NORMAL
1773318955.1568,396,62.3,0.2275,0.2250,0.2262,0.9269,0.0191,0.9488,0.0000,0,0.0000,0.9720,NORMAL
1773318955.1728,397,62.2,0.2281,0.2239,0.2260,0.9277,0.0227,0.9488,0.0000,0,0.0000,0.9880,NORMAL
1773318955.2573,398,11.9,0.2298,0.1930,0.2114,0.8910,0.0186,0.9516,0.0000,0,0.0000,1.0725,NORMAL
1773318955.2673,399,95.2,0.2274,0.1852,0.2063,0.9125,0.0186,0.9461,0.4500,0,0.0000,1.0826,NORMAL
1773318955.2833,400,63.6,0.2303,0.1942,0.2122,0.9036,0.0099,0.9461,0.0000,0,0.0000,1.0986,NORMAL
1773318955.2993,401,61.7,0.2273,0.1871,0.2072,0.9159,0.0186,0.9461,0.4500,0,0.0000,1.1146,NORMAL
1773318955.3847,402,11.8,0.2231,0.1456,0.1843,0.9593,0.0159,0.9312,0.4500,0,0.0000,1.1999,NORMAL
1773318955.4097,403,40.1,0.2227,0.1450,0.1839,0.9740,0.0159,0.9312,0.4500,0,0.0000,1.2249,NORMAL
1773318955.4257,404,60.2,0.2175,0.1487,0.1831,0.9723,0.0159,0.9301,0.4500,0,0.0000,1.2409,NORMAL
1773318955.4412,405,65.8,0.2206,0.1473,0.1839,0.9712,0.0159,0.9312,0.4500,0,0.0000,1.2565,NORMAL
1773318955.5289,406,11.4,0.2058,0.1704,0.1881,0.8896,0.0208,0.9360,0.4500,0,0.0000,1.3441,NORMAL
1773318955.5505,407,46.2,0.2057,0.1720,0.1888,0.9136,0.0208,0.9290,0.4500,0,0.0000,1.3657,NORMAL
1773318955.5665,408,58.1,0.2064,0.1721,0.1892,0.9011,0.0208,0.9406,0.4500,0,0.0000,1.3817,NORMAL
